@relation 'features_mfcc_hamming_avg4s_nozeros-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,1-weka.filters.unsupervised.attribute.Discretize-unset-class-temporarily-B2-M-1.0-Rlast'

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 0 {'\'(-inf-0.5]\'','\'(0.5-inf)\''}

@data
-4.874,-5.2557,-9.5204,-12.757,-5.8682,-4.4445,-3.0822,-2.359,-2.9965,-1.7998,-5.2288,-1.883,'\'(-inf-0.5]\''
-5.7284,0.38536,-4.9857,-15.642,-6.4613,-6.588,-4.0535,-1.7345,-4.8165,-2.8881,-5.864,-2.5458,'\'(-inf-0.5]\''
-10.311,-4.4463,-6.2456,-14.015,-5.1581,-5.1392,-4.2792,-2.9798,-3.0925,-4.2097,-4.7492,-0.51493,'\'(-inf-0.5]\''
-6.746,-3.4919,-4.7367,-16.677,-5.0882,-7.2321,-4.2834,-3.3486,-3.2933,-0.78188,-5.0479,-1.5956,'\'(-inf-0.5]\''
-7.8299,-1.0655,-6.4927,-14.943,-3.5718,-6.7553,-5.8029,-2.1834,-5.0177,-3.8922,-6.1316,-2.7049,'\'(-inf-0.5]\''
-7.3749,-3.0816,-7.6588,-11.779,-6.2727,-6.7515,-3.6902,-2.1779,-3.9465,-4.0907,-4.9388,-2.2765,'\'(-inf-0.5]\''
-3.2918,-1.0235,-6.8306,-11.056,-5.6361,-10.042,-3.5929,-5.4366,-6.4929,-2.0472,-8.9686,-2.792,'\'(-inf-0.5]\''
-4.7022,-0.36516,-4.8731,-12.508,-6.3815,-5.3222,-3.4739,-4.3042,-6.8594,-3.776,-7.8088,-2.2322,'\'(-inf-0.5]\''
-7.8154,-3.0881,-7.0838,-9.6776,-6.6175,-3.542,-3.4231,-3.4629,-4.9522,-4.9019,-4.4841,-3.9609,'\'(-inf-0.5]\''
-9.1687,-6.3462,-7.4224,-2.0588,-8.5697,-2.8078,-3.6117,-5.3314,-3.2436,-5.6637,-4.3504,-6.0871,'\'(-inf-0.5]\''
-10.318,-0.20538,-5.9093,-9.4613,-4.5064,-3.3357,-0.81525,-5.1856,-1.6188,-4.6502,-3.2184,-2.5953,'\'(-inf-0.5]\''
-11.841,-5.2824,-8.7224,-9.5028,-5.1794,-4.5181,0.058229,-6.4479,0.007137,-3.9842,-1.0211,-0.88409,'\'(-inf-0.5]\''
-10.278,-1.3717,-12.651,-13.415,-1.0952,-7.8717,-4.8935,-5.5266,-3.8192,-1.0633,-0.54284,-4.5477,'\'(-inf-0.5]\''
-13.24,-5.9993,-9.8987,-6.2782,-2.3921,-8.7672,-2.1768,-0.72334,12.403,-0.029104,-3.2281,-8.2075,'\'(-inf-0.5]\''
-11.685,-7.2457,-5.3647,-11.095,-3.295,-3.2889,-2.8968,-6.7576,-3.1768,-2.901,-0.30348,-0.59243,'\'(-inf-0.5]\''
-9.9558,-3.5497,-8.3782,-14.625,-4.0822,-6.226,0.28075,-8.2075,-2.9705,-7.2571,-5.6002,-3.0777,'\'(-inf-0.5]\''
-8.9986,-1.851,-7.1777,-9.865,-4.331,-5.5337,-3.3512,-6.0286,-1.9497,-1.6445,0.68224,0.22661,'\'(-inf-0.5]\''
-8.7212,-9.6297,-9.4207,-8.9244,-3.3531,-7.8488,-2.8822,-6.4026,-4.5596,-1.9355,-1.0769,-0.89029,'\'(-inf-0.5]\''
-9.6373,-2.9448,-6.0597,-9.7282,-3.9049,-3.3915,-1.4019,-7.1213,-1.7667,-3.9777,-2.6114,0.36934,'\'(-inf-0.5]\''
-9.4825,-3.5734,-5.4827,-6.3772,-5.8853,-6.1826,-1.3208,-6.6255,-3.0372,-1.5925,-2.4328,-1.0042,'\'(-inf-0.5]\''
-8.4831,-4.4891,-6.3389,-5.834,-4.7467,-3.8814,-1.0599,-3.2944,-4.7736,-4.5089,-3.5307,0.34013,'\'(-inf-0.5]\''
-6.5939,-1.7694,-8.8716,-11.165,-3.5958,-2.641,1.3283,-5.7695,-6.1834,-8.5089,-5.4785,0.10254,'\'(-inf-0.5]\''
-11.332,-2.9037,-8.4117,-5.796,-5.5625,-2.1206,-1.9465,-5.7502,-3.221,-0.3745,1.2893,-0.8285,'\'(-inf-0.5]\''
-8.4736,-4.9419,-9.5262,-11.146,-6.5279,-7.6511,-1.7544,-6.45,-3.9883,-6.6671,-4.3223,-1.8964,'\'(-inf-0.5]\''
-9.2146,-2.1947,-6.7468,-11.118,-6.0655,-3.8492,-4.492,-6.1552,2.2276,-3.974,-3.2105,-1.329,'\'(-inf-0.5]\''
-9.8554,0.45621,-5.8069,-12.386,-6.5217,-5.0161,-5.3078,-4.6324,0.96518,-3.9659,-3.0204,-0.98303,'\'(-inf-0.5]\''
-13.012,-1.8145,-5.4863,-10.282,-4.3569,-2.3416,-6.6498,-2.3609,0.20921,-4.1643,-2.8524,-1.5992,'\'(-inf-0.5]\''
-10.179,-5.2521,-5.1339,-8.8477,-5.4766,-3.0687,-2.913,-3.6171,-0.6637,-3.8088,-3.8993,-2.2874,'\'(-inf-0.5]\''
-8.0027,1.2446,-3.4275,-17.203,-6.7467,-8.6802,-8.0177,-2.6907,3.1063,-2.9499,-1.334,-0.80913,'\'(-inf-0.5]\''
-10.118,-4.6083,-3.1724,-16.004,-5.8987,-2.7673,-5.2902,-5.8232,1.1182,-2.6469,-3.2979,-0.89244,'\'(-inf-0.5]\''
-10.022,-6.7097,-3.605,-13.625,-4.9895,0.043138,-2.5137,-5.6757,0.48585,-3.1844,-4.9412,-1.861,'\'(-inf-0.5]\''
-10.606,-3.3819,-3.9302,-15.664,-5.9387,-3.6118,-5.6127,-3.9372,0.65642,-1.7697,-4.4145,-0.97307,'\'(-inf-0.5]\''
-9.6996,-3.0979,-3.112,-12.785,-6.6085,-1.8055,-6.0473,-2.9761,-0.30141,-0.82738,-4.1027,-1.4203,'\'(-inf-0.5]\''
-10.277,-0.67126,-3.3484,-16.268,-4.7536,-5.1762,-8.433,-2.9169,-0.89417,-3.3647,-1.3376,-3.9544,'\'(-inf-0.5]\''
-12.092,-2.4883,-2.2234,-9.9631,-1.2644,-4.1695,-4.7881,-4.0454,-0.93303,-2.7097,-3.8505,-3.2085,'\'(-inf-0.5]\''
-13.455,-4.7296,-5.6005,-7.0845,-4.5593,-2.7323,-3.9625,-5.1492,-1.445,-3.3526,-3.0864,-1.9854,'\'(-inf-0.5]\''
-11.453,-4.4029,-5.2222,-9.9695,-4.4595,-4.6287,-2.3973,-1.8506,-1.1109,-3.4024,-3.21,-3.266,'\'(-inf-0.5]\''
-3.5522,-5.8839,-7.214,-10.632,-10.623,-4.7655,2.538,-1.2605,-4.7335,-1.8259,-3.3175,-2.3716,'\'(-inf-0.5]\''
-4.953,-3.7862,-5.8145,-11.318,-7.616,-5.2066,-3.4863,-1.7214,-1.6734,-1.5219,-2.2076,-1.2773,'\'(-inf-0.5]\''
-4.993,-4.9856,-5.7381,-11.44,-7.3631,-3.7707,-1.2615,-5.4825,-4.8245,-1.1077,-6.7302,-3.2077,'\'(-inf-0.5]\''
-6.2671,-4.7712,-5.6328,-13.915,-8.1631,-3.1127,-2.1346,-2.6368,-2.2674,-0.2031,-4.1138,-2.7392,'\'(-inf-0.5]\''
-5.6519,-3.4162,-4.5842,-10.937,-9.5047,-6.6742,-2.8229,-3.2243,-1.6818,-1.6704,-3.6103,-2.638,'\'(-inf-0.5]\''
-7.9229,-5.9203,-6.0349,-8.3909,-7.0558,-1.7505,1.6637,-6.9391,-4.428,-0.11643,-3.1431,-0.28594,'\'(-inf-0.5]\''
-8.3353,-4.5364,-5.1001,-9.9585,-6.281,-3.3268,0.48635,-4.9542,-4.9702,-0.52948,-4.2396,-0.98523,'\'(-inf-0.5]\''
-11.018,-5.2082,-4.9895,-7.7843,-6.9459,-4.5936,-0.48326,-2.0269,-1.8483,0.60503,-2.7105,0.30535,'\'(-inf-0.5]\''
-7.1945,-3.0079,-3.902,-10.727,-7.649,-3.8597,0.10046,-5.7054,-2.9792,0.82336,-4.099,-1.0677,'\'(-inf-0.5]\''
-9.297,-5.7602,-6.9924,-9.8954,-7.0895,-3.119,-0.9581,-1.515,-0.10869,-0.17693,-3.6597,-0.63792,'\'(-inf-0.5]\''
-7.5362,-6.3729,-4.9815,-9.6731,-5.9171,-3.4483,-0.45509,-3.7193,-3.18,-0.35138,-3.9422,-0.73707,'\'(-inf-0.5]\''
-12.692,-6.4927,-5.5994,-6.1613,-2.7061,-1.832,2.672,-3.8515,-3.7018,-0.46816,-2.5955,0.74789,'\'(-inf-0.5]\''
-4.1556,-2.8424,-6.7436,-12.112,-10.114,-6.866,0.36804,-2.8244,-2.7387,-2.6352,-4.0609,-1.0008,'\'(-inf-0.5]\''
-8.1275,-3.0076,-3.0026,-9.9056,-6.6279,-6.2758,-1.2279,-3.5349,0.4547,-0.65929,-3.7349,-1.1939,'\'(-inf-0.5]\''
-7.2873,-2.6954,-5.0843,-13.851,-6.6099,-6.154,-1.0208,-4.023,-0.27453,-3.3417,-4.6355,-2.6992,'\'(-inf-0.5]\''
-10.878,-2.5999,-0.5368,-3.9266,-1.5131,0.77859,2.0211,-0.8944,-1.4329,-0.93094,-2.1001,-2.5886,'\'(-inf-0.5]\''
-7.5377,-1.8992,-5.1339,-13.156,-7.7105,-9.8386,-2.2955,-3.4896,-0.64926,-3.188,-2.9301,-4.1411,'\'(-inf-0.5]\''
-6.9024,-3.2244,-3.5075,-11.162,-7.0896,-6.8256,-4.1925,-3.0355,-0.21343,-1.799,-3.4834,-2.8348,'\'(-inf-0.5]\''
-6.7017,-0.66676,-3.8581,-13.75,-7.737,-6.3354,-5.0682,-2.5602,-0.83279,-3.5041,-2.0532,-2.9815,'\'(-inf-0.5]\''
-9.9951,-1.4858,-1.5056,-10.538,-4.4841,-3.6919,-2.5515,-3.4245,0.21876,-2.4586,-3.0913,-1.7402,'\'(-inf-0.5]\''
-6.6146,0.79794,-4.3995,-11.378,-5.7996,-8.492,-3.3494,-2.3044,-0.84808,-1.4315,-3.2375,-3.2682,'\'(-inf-0.5]\''
-7.1045,-1.0305,-3.5558,-15.989,-6.6039,-8.1762,-3.7588,-3.9463,-0.2315,-2.6371,-4.977,-2.6437,'\'(-inf-0.5]\''
-5.9741,-1.985,-3.5016,-12.247,-7.6396,-4.8832,-3.1541,-3.9509,-1.1013,-1.9272,-3.7101,-2.473,'\'(-inf-0.5]\''
-9.7151,-2.3951,-1.3896,-9.7997,-2.1882,-0.69184,-1.2777,-0.21627,0.40836,-2.855,-2.1164,-2.4653,'\'(-inf-0.5]\''
-6.7975,-1.2614,-4.1653,-10.536,-6.238,-9.0939,-2.9037,-3.4448,-1.9014,-1.1841,-2.72,-2.8819,'\'(-inf-0.5]\''
-9.2851,-0.80724,-4.9288,-12.097,-6.3624,-9.4671,-3.2244,-6.1437,-0.124,-5.2966,-3.3236,-2.9114,'\'(-inf-0.5]\''
-15.665,4.4323,-5.8345,-15.44,-4.8465,-10.194,-2.1013,-7.6377,2.159,-5.4862,-0.098289,-0.13207,'\'(-inf-0.5]\''
-15.442,-3.9213,-6.3097,-4.3744,-4.1977,-3.7763,-2.9568,-2.6947,0.69133,-2.289,-1.6714,-2.2005,'\'(-inf-0.5]\''
-11.838,-5.2096,-11.271,-8.3862,-2.231,-11.677,-0.15228,-7.3767,-1.7563,-4.6471,-2.907,-1.0673,'\'(-inf-0.5]\''
-11.799,2.6782,-8.6181,-14.651,-3.9185,-14.671,-0.23908,-8.0396,-1.1463,-3.8479,-2.4997,-0.53996,'\'(-inf-0.5]\''
-13.521,-4.4274,-3.5221,-14.541,-4.4386,-6.2285,0.22579,-8.2688,0.31386,-4.6261,-3.3042,-0.94556,'\'(-inf-0.5]\''
-16.559,-6.2063,-3.5361,-7.3987,-5.0876,-1.668,-2.5016,-5.418,1.2156,-3.329,-1.727,-0.9678,'\'(-inf-0.5]\''
-14.462,2.5138,-7.1296,-12.512,-5.4381,-8.7422,0.32683,-6.4385,1.3948,-4.6147,-2.1266,-1.862,'\'(-inf-0.5]\''
-14.736,-4.3048,-6.9075,-5.0038,-3.9157,-4.1381,-2.7875,-3.9188,-0.10873,-2.1186,-3.1516,-1.5786,'\'(-inf-0.5]\''
-15.648,-3.5455,-5.606,-9.4729,-4.0849,-4.8696,-1.1447,-6.9372,0.3874,-4.471,-1.2297,-0.54507,'\'(-inf-0.5]\''
-11.738,-2.1639,-5.9977,-12.427,-6.6823,-8.477,2.6933,-10.224,-0.062887,-5.0563,-2.6484,-1.8174,'\'(-inf-0.5]\''
-13.657,-1.2001,-2.072,-13.126,-7.8837,-6.1628,-0.97591,-7.4623,0.23744,-4.6267,-0.28511,-2.3504,'\'(-inf-0.5]\''
-13.778,-0.46664,-2.3033,-14.203,-8.6308,-10.211,-0.66278,-8.4924,2.4984,-5.5487,-4.9604,-2.0038,'\'(-inf-0.5]\''
-10.296,-4.19,-4.1296,-10.927,-3.7334,-8.7489,-2.6919,-5.0075,-2.4788,-2.4421,-2.8287,-0.083902,'\'(-inf-0.5]\''
-8.9542,-3.8316,-5.2229,-7.9624,-4.8567,-6.2564,-3.336,-3.1709,-4.2582,-3.4959,-2.6159,-0.24517,'\'(-inf-0.5]\''
-8.7742,-2.704,-4.0469,-10.248,-5.0427,-8.1402,-5.7599,-2.9929,-4.9603,-1.448,-4.6425,-1.5067,'\'(-inf-0.5]\''
-9.9988,-4.2392,-5.712,-7.7785,-3.7108,-8.224,-5.0447,-5.0268,-5.5781,-4.1799,-2.1873,0.16812,'\'(-inf-0.5]\''
-10.546,-1.3541,-1.4603,-9.2201,-7.8046,-7.0342,-8.9742,-3.5752,-7.0601,-2.9151,-2.3886,-2.6555,'\'(-inf-0.5]\''
-11.582,-3.4018,-2.8287,-11.319,-7.2843,-7.1244,-6.0345,-6.4352,-3.7731,-2.6407,-4.2772,-2.4054,'\'(-inf-0.5]\''
-9.4248,-3.3718,-4.9927,-8.1064,-6.1477,-7.9068,-7.9756,-4.4991,-6.3617,-3.989,-4.0557,-2.457,'\'(-inf-0.5]\''
-12.193,-1.1214,-2.3885,-10.248,-8.2412,-6.446,-7.0557,-4.9861,-4.2881,-2.8784,-4.0103,-2.2412,'\'(-inf-0.5]\''
-9.5186,-2.5261,-3.0701,-11.951,-5.7095,-8.1517,-5.8028,-5.7752,-4.5022,-3.231,-4.788,-2.1112,'\'(-inf-0.5]\''
-15.261,-5.6424,-1.5018,-8.3962,-6.9663,-1.8207,-5.0729,-3.2008,-3.2359,-0.73503,-1.3779,-1.3104,'\'(-inf-0.5]\''
-8.3972,-6.7592,-3.3821,-5.7656,-4.2447,-6.9414,-6.4763,-4.1375,-5.3407,-3.4394,-3.9713,-2.2131,'\'(-inf-0.5]\''
-10.046,-4.2737,-5.0361,-8.3591,-6.0073,-8.4995,-5.2602,-2.3153,-4.1432,-4.1671,-4.3441,-2.8833,'\'(-inf-0.5]\''
-12.478,-5.0463,-3.8582,-8.2332,-3.1881,-5.9835,-5.2177,-3.1174,-5.3402,-2.3657,-3.1829,-1.7764,'\'(-inf-0.5]\''
-9.5671,-1.8767,-6.314,-9.47,-6.4982,-11.38,-6.9667,-6.1832,-5.4055,-5.7819,-5.6633,-5.468,'\'(-inf-0.5]\''
-11.79,-2.044,-3.088,-7.5879,-8.0832,-7.2097,-5.5877,-5.512,-2.4074,-3.511,-5.5367,-3.1983,'\'(-inf-0.5]\''
-9.4861,-1.4148,-6.465,-11.147,-5.3314,-9.1208,-5.4544,-8.9192,-3.7427,-7.2554,-6.8752,-7.136,'\'(-inf-0.5]\''
-11.866,-0.084039,-4.5996,-7.9266,-3.5845,-9.9559,-5.8228,-4.9824,-4.5435,-4.2793,-3.1069,-4.8391,'\'(-inf-0.5]\''
-10.21,0.48487,-4.3675,-8.1199,-7.0903,-11.389,-7.4091,-6.0997,-2.6337,-2.6574,-3.8438,-3.9947,'\'(-inf-0.5]\''
-13.952,-2.3147,-4.4645,-9.7118,-1.8586,-6.1734,-5.4869,-6.2345,-1.0441,-5.0345,-5.8121,-2.9627,'\'(-inf-0.5]\''
-9.902,-4.4712,-7.3692,-5.1779,-6.9924,-9.092,-5.5503,-6.5168,-5.0971,-5.4463,-4.8918,-3.9142,'\'(-inf-0.5]\''
-8.1008,-1.2073,-5.8558,-8.669,-8.2282,-10.565,-5.4008,-9.1266,-5.6453,-4.1782,-6.4176,-7.5868,'\'(-inf-0.5]\''
-12.224,-6.0097,-4.0667,-8.4835,-5.1359,-3.836,-6.4801,-6.7056,-2.6259,-5.0956,-4.8553,-3.502,'\'(-inf-0.5]\''
-12.135,-3.8837,-3.9247,-5.5346,-5.6238,-6.589,-5.8171,-7.0034,-2.1434,-4.5532,-4.0893,-2.0131,'\'(-inf-0.5]\''
-12.458,-3.6909,-4.5871,-5.6815,-5.3878,-6.302,-3.6519,-6.2729,-3.702,-2.4593,-4.8076,-1.9367,'\'(-inf-0.5]\''
-9.8527,-3.6086,-5.2736,-6.0357,-7.617,-8.071,-4.8667,-8.1717,-5.2647,-4.5833,-4.6865,-4.5058,'\'(-inf-0.5]\''
-9.3955,-2.142,-5.0067,-6.9645,-7.1205,-10.779,-5.2557,-6.6384,-0.84736,-5.6754,-5.5587,-5.8579,'\'(-inf-0.5]\''
-9.1285,-3.7701,-5.227,-9.6193,-5.0469,-10.736,-2.2669,-4.7475,-4.0233,-2.7166,-3.7924,-0.60969,'\'(-inf-0.5]\''
-10.125,-3.411,-6.2205,-10.079,-8.4465,-9.1543,-2.9576,-6.7446,-2.0918,-1.9966,-3.8799,-1.1114,'\'(-inf-0.5]\''
-11.805,-7.5757,-2.7251,-5.2452,-6.1043,-5.3556,0.82858,-7.13,-3.5367,-3.8628,-1.5059,-2.1065,'\'(-inf-0.5]\''
-10.885,-5.6271,-5.208,-6.3685,-5.9403,-7.235,-2.6496,-6.4031,-4.5864,-3.8287,-2.701,-1.2587,'\'(-inf-0.5]\''
-10.177,-3.333,-6.5847,-8.103,-4.6616,-9.2091,-4.1926,-5.9317,-2.4281,-2.413,-3.2872,-1.0238,'\'(-inf-0.5]\''
-12.094,-6.1277,-3.6845,-7.0287,-7.2427,-7.8197,0.59298,-7.2219,-4.3684,-5.2598,-2.6587,-0.9147,'\'(-inf-0.5]\''
-12.209,-5.4474,-4.2999,-7.4626,-6.2128,-8.5916,-2.4977,-5.4815,-4.7976,-2.8728,-2.3365,-0.59232,'\'(-inf-0.5]\''
-10.881,-4.1812,-4.1905,-9.2809,-5.6277,-9.306,-1.7501,-5.5403,-3.4438,-2.461,-4.6842,-1.5813,'\'(-inf-0.5]\''
-10.575,-5.1371,-3.8308,-8.971,-6.1199,-8.3675,-1.1647,-7.438,-3.69,-3.4263,-3.2062,0.30188,'\'(-inf-0.5]\''
-9.9624,-4.8157,-4.8376,-8.9746,-6.2679,-8.5859,-2.2154,-6.3498,-2.5745,-2.3183,-3.4174,-0.7762,'\'(-inf-0.5]\''
-12.536,-8.6563,-4.7499,-2.5901,-6.3521,-6.7826,0.57208,-6.5113,-5.5419,-5.5594,-2.6654,-0.91394,'\'(-inf-0.5]\''
-9.6724,-3.3674,-5.0488,-12.812,-5.4111,-10.898,-2.1171,-7.509,-3.5563,-3.5235,-4.1897,-0.93611,'\'(-inf-0.5]\''
-15.166,-7.2235,-0.5017,-7.9039,-7.6084,-1.7704,-2.4814,-3.1826,-1.9728,-3.9477,-2.3083,-0.91316,'\'(-inf-0.5]\''
-9.5467,-6.828,1.8672,-16.467,-1.498,-4.5337,-7.7893,-2.2684,-6.6496,-4.4754,-3.4899,-0.34777,'\'(-inf-0.5]\''
-6.846,-8.5699,1.1024,-12.706,-3.6721,-5.7707,-8.5028,-3.7834,-7.3465,-3.2118,-1.6458,-2.5454,'\'(-inf-0.5]\''
-10.847,-8.0478,4.3475,-16.775,-3.331,-2.1601,-9.7792,-1.0071,-5.8542,-3.1602,-3.5193,-1.8682,'\'(-inf-0.5]\''
-10.084,-8.4815,1.5043,-11.382,-5.4812,-3.9827,-5.5091,-2.3471,-5.4705,-2.0198,-1.7485,-1.6737,'\'(-inf-0.5]\''
-9.2012,-8.3582,3.0132,-17.4,-3.9378,-5.6106,-7.8601,-1.0982,-5.9973,-0.8346,-3.4549,-0.50698,'\'(-inf-0.5]\''
-8.4765,-5.4908,6.4447,-20.314,-5.6684,-3.8145,-6.6597,-5.267,-5.852,-1.8942,-6.422,-0.79568,'\'(-inf-0.5]\''
-13.538,-7.2816,1.6401,-8.4631,-5.4149,-0.97936,-5.6676,-2.1506,-2.3285,-2.0904,-0.59926,-1.1111,'\'(-inf-0.5]\''
-13.074,-8.763,0.24834,-9.3764,-5.4652,-3.2054,-3.0478,-2.8905,-9.8952,-2.0191,-0.52527,-0.9194,'\'(-inf-0.5]\''
-11.402,-8.9978,4.3643,-13.17,-5.2438,-0.65215,-7.9381,-0.73718,-4.5487,-2.0532,-0.34833,-2.2801,'\'(-inf-0.5]\''
-8.9357,-9.2354,3.9876,-14.11,-4.9093,-3.3303,-7.7354,-1.6151,-5.6349,-0.88704,-2.9636,-0.95398,'\'(-inf-0.5]\''
-10.515,-9.0174,4.7827,-19.424,-3.2498,-3.4963,-8.801,-1.1914,-8.1412,-1.3714,-4.816,-1.5453,'\'(-inf-0.5]\''
-13.867,-10.945,3.2332,-15.697,-0.14344,-2.9864,-6.668,1.8285,-5.5812,-1.4274,-1.5815,-0.75123,'\'(-inf-0.5]\''
-12.444,-9.1451,-1.6662,-8.1914,-5.3382,-3.4651,-3.4373,-4.6348,-3.251,0.70591,-1.7389,-0.94933,'\'(-inf-0.5]\''
-10.542,-6.0233,-0.9003,-13.316,-6.7928,-8.0215,-3.7833,-8.3857,-0.66142,0.98777,-6.0183,0.81726,'\'(-inf-0.5]\''
-13.253,-7.7073,-1.6338,-13.334,-5.6769,-4.5459,-2.8473,-6.1315,-0.85204,1.781,-5.0083,-0.20123,'\'(-inf-0.5]\''
-11.184,-9.0781,-3.8463,-8.8255,-6.0756,-7.6416,-2.7495,-6.0619,-2.4439,1.8836,-3.66,-0.39563,'\'(-inf-0.5]\''
-12.501,-3.9423,-0.6684,-14.888,-3.8958,-7.8903,-6.7856,-5.5995,-1.7336,1.182,-2.637,-0.30921,'\'(-inf-0.5]\''
